customerID,split
5242-UOWHD,train
7657-DYEPJ,train
5115-SQAAU,train
3537-RYBHH,train
5846-ABOBJ,train
2466-NEJOJ,train
5981-ITEMU,train
5647-FXOTP,train
8740-CRYFY,train
2799-TSLAG,train
0940-OUQEC,train
1298-PHBTI,train
7781-EWARA,train
7018-FPXHH,train
2270-CHBFN,train
5747-PMBSQ,train
8791-GFXLZ,train
0895-DQHEW,train
5013-SBUIH,train
9359-JANWS,train
0621-HJWXJ,train
6174-NRBTZ,train
9564-KCLHR,train
3165-HDOEW,train
7253-UVNDW,train
5019-GQVCR,train
2616-UUTFK,train
7963-GQRMY,train
7632-MNYOY,train
9578-FOMUK,train
5883-GTGVD,train
7377-DMMRI,train
4942-VZZOM,train
1120-BMWUB,train
3714-XPXBW,train
6339-DKLMK,train
3315-IKYZQ,train
2215-ZAFGX,train
0520-FDVVT,train
7102-JJVTX,train
9415-TPKRV,train
0813-TAXXS,train
9189-JWSHV,train
4929-ROART,train
9880-TDQAC,train
9251-WNSOD,train
0557-ASKVU,train
3445-HXXGF,train
5161-UBZXI,train
9114-VEPUF,train
4282-MSACW,train
7813-ZGGAW,train
4023-RTIQM,train
9588-OZDMQ,train
2856-HYAPG,train
9845-PEEKO,train
5345-BMKWB,train
0562-KBDVM,train
9955-QOPOY,train
6963-KQYQB,train
4554-YGZIH,train
8519-QJGJD,train
9524-EGPJC,train
7950-XWOVN,train
7673-LPRNY,train
5405-ZMYXQ,train
4723-BEGSG,train
8263-OKETD,train
8329-GWVPJ,train
0853-NWIFK,train
3793-MMFUH,train
4351-QLCSU,train
8782-LKFPK,train
7463-IFMQU,train
7421-ZLUPA,train
8898-KASCD,train
0042-JVWOJ,train
2108-GLPQB,train
5843-TTHGI,train
0111-KLBQG,train
9571-EDEBV,train
0292-WEGCH,train
9625-RZFUK,train
3397-AVTKU,train
7621-VPNET,train
1535-VTJOQ,train
5443-SCMKX,train
3162-KKZXO,train
6303-KFWSL,train
9995-HOTOH,train
4902-OHLSK,train
4732-RRJZC,train
3720-DBRWL,train
0115-TFERT,train
3097-NQYSN,train
0129-QMPDR,train
4134-BSXLX,train
5902-WBLSE,train
9489-UTFKA,train
1976-CFOCS,train
3644-QXEHN,train
0336-PIKEI,train
8668-KNZTI,train
1928-BXYIV,train
3249-VHRIP,train
3873-WOSBC,train
4361-FEBGN,train
5198-HQAEN,train
7779-ORAEL,train
6319-QSUSR,train
8313-KTIHG,train
3243-ZHOHY,train
1237-WIYYZ,train
2876-VBBBL,train
7813-TKCVO,train
6352-GIGGQ,train
3580-HYCSP,train
1699-TLDLZ,train
5197-YPYBZ,train
3795-CAWEX,train
5955-EPOAZ,train
6300-BWMJX,train
3933-DQPWX,train
4958-XCBDQ,train
3638-DIMPH,train
6302-JGYRJ,train
3486-KHMLI,train
3389-YGYAI,train
2133-TSRRM,train
9347-AERRL,train
0468-YRPXN,train
5791-KAJFD,train
4795-WRNVT,train
3521-SYVOR,train
3545-CNWRG,train
9839-ETQOE,train
4194-WHFCB,train
6131-FOYAS,train
6625-UTXEW,train
7305-ZWMAJ,train
7010-BRBUU,train
4290-BSXUX,train
9412-GHEEC,train
6087-YPWHO,train
7799-DSEWS,train
4183-WCSEP,train
9170-GYZJC,train
4550-VBOFE,train
5110-CHOPY,train
7811-JIVPF,train
9052-VKDUW,train
2786-GCDPI,train
4000-VGMQP,train
1810-BOHSY,train
4482-FTFFX,train
6728-VOIFY,train
2754-VDLTR,train
3694-DELSO,train
4445-KWOKW,train
6463-HHXJR,train
3721-WKIIL,train
3584-WKTTW,train
6917-YACBP,train
7016-NVRIC,train
5414-OFQCB,train
5899-OUVKV,train
4283-IVYCI,train
6807-SIWJI,train
8614-VGMMV,train
6579-JPICP,train
4430-UZIPO,train
9732-OUYRN,train
1684-FLBGS,train
4140-WJAWW,train
8865-TNMNX,train
5549-ZGHFB,train
5334-JLAXU,train
4797-MIWUM,train
9029-FEGVJ,train
5146-CBVOE,train
8098-LLAZX,train
6147-CBCRA,train
9761-XUJWD,train
3771-PZOBW,train
8821-KVZKQ,train
7938-OUHIO,train
7826-VVKWT,train
8229-TNIQA,train
9560-ARGQJ,train
6088-BXMRG,train
3301-LSLWQ,train
7760-OYPDY,train
9650-VBUOG,train
2882-WDTBA,train
1017-FBQMM,train
3797-FKOGQ,train
9526-BIHHD,train
0993-OSGPT,train
5956-VKDTT,train
4097-YODCF,train
1009-IRMNA,train
7395-IGJOS,train
6050-FFXES,train
6380-ARCEH,train
7727-SHVZV,train
0365-BZUWY,train
5320-BRKGK,train
6353-BRMMA,train
3336-JORSO,train
1557-EMYVT,train
0378-XSZPU,train
8042-RNLKO,train
0526-SXDJP,train
8961-QDZZJ,train
6519-CFDBX,train
0454-OKRCT,train
3417-TSCIC,train
7538-GWHML,train
5837-LXSDN,train
1193-RTSLK,train
2921-XWDJH,train
0661-KQHNK,train
5669-SRAIP,train
8148-WOCMK,train
1568-LJSZU,train
6103-LIANB,train
4625-XMOYM,train
3319-DWOEP,train
3146-JTQHR,train
7094-MSZAO,train
0670-KDOMA,train
5150-LJNSR,train
4295-YURET,train
4393-OBCRR,train
3981-QSVQI,train
2239-JALAW,train
9479-HYNYL,train
2933-XEUJM,train
2292-XQWSV,train
3727-RJMEO,train
2303-PJYHN,train
1028-FFNJK,train
2683-JXWQQ,train
7161-DFHUF,train
5542-NKVRU,train
1725-MIMXW,train
5248-RPYWW,train
4195-PNGZS,train
5392-AKEMH,train
8597-CTXVJ,train
8242-PDSGJ,train
5150-ITWWB,train
0623-EJQEG,train
6599-RCLCJ,train
0274-JKUJR,train
2107-FBPTK,train
4612-SSVHJ,train
9031-ZVQPT,train
6402-SSEJG,train
8174-TBVCF,train
5232-NXPAY,train
6837-HAEVO,train
2186-QZEYA,train
6855-VLGOS,train
9847-HNVGP,train
8350-NYMVI,train
5774-XZTQC,train
7244-QWYHG,train
1696-HXOWK,train
6322-PJJDJ,train
1142-IHLOO,train
6741-QRLUP,train
4694-PHWFW,train
7140-ADSMJ,train
3253-HKOKL,train
4074-SJFFA,train
4587-NUKOX,train
7439-DKZTW,train
7036-ZZKBD,train
0236-HFWSV,train
4881-JVQOD,train
1779-PWPMG,train
8456-QDAVC,train
2933-FILNV,train
2952-QAYZF,train
2228-BZDEE,train
3797-VTIDR,train
9489-JMTTN,train
3785-KTYSH,train
1045-LTCYT,train
2322-VCZHZ,train
4343-EJVQB,train
6551-VLJMV,train
1241-EZFMJ,train
3572-UUHRS,train
6736-DHUQI,train
5724-BIDBU,train
0988-AADSA,train
3685-YLCMQ,train
3389-KTRXV,train
0129-KPTWJ,train
1518-VOWAV,train
6682-VCIXC,train
6715-OFDBP,train
2519-LBNQL,train
5043-TRZWM,train
9065-ZCPQX,train
4821-SJHJV,train
2863-IMQDR,train
2789-CZANW,train
3131-NWVFJ,train
0928-XUTSN,train
3452-FLHYD,train
3776-EKTKM,train
2831-EBWRN,train
6961-MJKBO,train
5707-ZMDJP,train
0564-JJHGS,train
1679-JRFBR,train
8634-MPHTR,train
6339-YPSAH,train
0505-SPOOW,train
7291-CDTMJ,train
5219-YIPTK,train
3457-PQBYH,train
4472-LVYGI,train
9210-IAHGH,train
5231-FIQPA,train
7137-NAXML,train
5756-OZRIO,train
2717-HVIZY,train
5180-UCIIQ,train
6771-XWBDM,train
1122-JWTJW,train
4450-MDZFX,train
4531-AUZNK,train
4701-LKOZD,train
7577-SWIFR,train
6609-MXJHJ,train
1624-NALOJ,train
0587-DMGBH,train
5027-XWQHA,train
8859-AXJZP,train
6994-ORCWG,train
3214-IYUUQ,train
1352-HNSAW,train
1371-WEPDS,train
9734-YWGEX,train
6810-VCAEX,train
4654-GGUII,train
1833-VGRUM,train
3190-ITQXP,train
4086-YQSNZ,train
4285-GYRQC,train
3275-RHRNE,train
7297-DVYGA,train
4132-KALRO,train
6559-PDZLR,train
7483-IQWIB,train
8180-AKMJV,train
3049-NDXFL,train
5451-MHQOF,train
8884-FEEWR,train
5287-QWLKY,train
7872-RDDLZ,train
4418-LZMSV,train
2361-FJWNO,train
6185-TASNN,train
2253-KPMNB,train
1428-GTBJJ,train
8006-PYCSW,train
1755-RMCXH,train
4238-JSSWH,train
2378-YIZKA,train
8205-VSLRB,train
0946-FKYTX,train
9121-PHQSR,train
4671-LXRDQ,train
4795-KTRTH,train
2632-IVXVF,train
6646-VRFOL,train
2267-FPIMA,train
8434-VGEQQ,train
1456-TWCGB,train
2957-LOLHO,train
6996-KNSML,train
5393-HJZSM,train
8644-XYTSV,train
3748-FVMZZ,train
9415-ZNBSX,train
7025-WCBNE,train
8226-BXGES,train
1098-TDVUQ,train
2082-OJVTK,train
9681-OXGVC,train
1791-PQHBB,train
2462-XIIJB,train
8372-JUXUI,train
7629-WFGLW,train
6352-TWCAU,train
7549-MYGPK,train
6478-HRRCZ,train
2599-CIPQE,train
8975-SKGRX,train
9103-CXVOK,train
4628-WQCQQ,train
0384-RVBPI,train
0727-IWKVK,train
9509-MPYOD,train
4114-QMKVN,train
4760-XOHVN,train
6656-GULJQ,train
9919-YLNNG,train
2999-AANRQ,train
8752-IMQOS,train
8019-ENHXU,train
3079-BCHLN,train
0506-YLVKJ,train
5130-YPIRV,train
7661-CPURM,train
0311-UNPFF,train
1428-IEDPR,train
6368-TZZDT,train
5135-RDDQL,train
7966-YOTQW,train
1345-GKDZZ,train
0324-BRPCJ,train
8097-VBQTZ,train
7142-HVGBG,train
7929-DMBCV,train
3099-OONVS,train
4462-CYWMH,train
1469-LBJQJ,train
9185-TQCVP,train
5616-PRTNT,train
0771-WLCLA,train
7551-DACSP,train
4994-OBRSZ,train
0967-BMLBD,train
0928-JMXNP,train
4811-JBUVU,train
8242-JSVBO,train
9127-QRZMH,train
4878-BUNFV,train
0329-GTIAJ,train
9135-MGVPY,train
5857-TYBCJ,train
2141-RRYGO,train
3948-XHGNA,train
7977-HXJKU,train
0027-KWYKW,train
2969-QWUBZ,train
4291-SHSBH,train
0206-OYVOC,train
7905-NJMXS,train
6177-PEVRA,train
9574-RKJIF,train
9084-OAYKL,train
8267-KFGYD,train
3778-FOAQW,train
6985-HAYWX,train
0902-XKXPN,train
7450-NWRTR,train
8224-UAXBZ,train
8963-MQVYN,train
2521-NPUZR,train
8612-GXIDD,train
0754-EEBDC,train
7123-WQUHX,train
6923-JHPMP,train
2581-VKIRT,train
3154-CFSZG,train
8220-OCUFY,train
1095-JUDTC,train
6637-KYRCV,train
5376-PCKNB,train
7605-SNLQG,train
1116-FRYVH,train
3629-ZNKXA,train
4011-ARPHK,train
7446-KQISO,train
3716-UVSPD,train
4391-LNRXK,train
1047-NNCBF,train
5215-LNLDJ,train
6888-SBYAI,train
4104-PVRPS,train
5220-AGAAX,train
8875-AKBYH,train
7089-XXAYG,train
6211-WHMYA,train
3254-YRILK,train
6286-ZHAOK,train
0080-OROZO,train
0266-GMEAO,train
8597-CWYHH,train
9391-LMANN,train
9651-GTSAQ,train
6578-KRMAW,train
0825-CPPQH,train
8859-DZTGQ,train
3675-YDUPJ,train
6509-TSGWN,train
1410-RSCMR,train
3164-YAXFY,train
0932-YIXYU,train
0018-NYROU,train
9961-JBNMK,train
7101-HRBLJ,train
7601-GNDYK,train
3269-ATYWD,train
2974-GGUXS,train
3211-AAPKX,train
7137-RYLPP,train
4710-FDUIZ,train
3957-LXOLK,train
6202-JVYEU,train
9742-XOKTS,train
5858-EAFCZ,train
7248-VZQLC,train
4277-PVRAN,train
7299-GNVPL,train
3066-RRJIO,train
9314-IJWSQ,train
5651-WYIPH,train
0220-EBGCE,train
7459-RRWQZ,train
7190-XHTWJ,train
7402-EYFXX,train
1977-STDKI,train
3399-BMLVW,train
9494-MRNYX,train
3496-LFSZU,train
0060-FUALY,train
7905-TVXTA,train
2637-FKFSY,train
5995-OIGLP,train
8237-ULIXL,train
8104-OSKWT,train
8063-GBATB,train
2266-SJNAT,train
6954-OOYZZ,train
3230-IUALN,train
8486-AYEQH,train
0380-ZCSBI,train
1062-LHZOD,train
0637-KVDLV,train
9711-FJTBX,train
0218-QNVAS,train
7319-ZNRTR,train
1093-YSWCA,train
9944-HKVVB,train
2302-OUZXB,train
1043-UXOVO,train
8779-QRDMV,train
4925-LMHOK,train
8429-XIBUM,train
3943-KDREE,train
8868-GAGIO,train
4990-ALDGW,train
3941-XTSKM,train
2275-RBYQS,train
1704-NRWYE,train
0516-QREYC,train
8642-GVWRF,train
5871-DGTXZ,train
7079-QRCBC,train
8205-MQUGY,train
2657-VPXTA,train
0366-NQSHS,train
9057-MSWCO,train
3195-TQDZX,train
7627-JKIAZ,train
5118-MUEYH,train
9398-MMQTO,train
9411-TPQQV,train
3049-SOLAY,train
5760-IFJOZ,train
7771-CFQRQ,train
5649-VUKMC,train
5397-NSKQG,train
1178-PZGAB,train
1098-KFQEC,train
6994-FGRHH,train
0104-PPXDV,train
6394-MFYNG,train
5948-UJZLF,train
9763-GRSKD,train
0621-JFHOL,train
2669-OIDSD,train
6860-YRJZP,train
5622-UEJFI,train
4115-UMJFQ,train
8063-RJYNF,train
1156-ZFYDO,train
9239-ZBZZV,train
3460-TJBWI,train
4568-TTZRT,train
3323-CPBWR,train
2900-PHPLN,train
1934-SJVJK,train
7128-GGCNO,train
9565-AXSMR,train
7684-XSZIY,train
5840-NVDCG,train
2845-KDHVX,train
5707-ORNDZ,train
9548-ZMVTX,train
5125-CNDSP,train
0325-XBFAC,train
5458-CQJTA,train
9581-GVBXT,train
3404-JNXAX,train
6505-OZNPG,train
0602-DDUML,train
6199-IWKGC,train
8645-KWHJO,train
5567-WSELE,train
2393-DIVAI,train
2150-WLKUW,train
6538-POCHL,train
4299-SIMNS,train
6365-MTGZX,train
4452-ROHMO,train
4367-NUYAO,train
8617-ENBDS,train
5277-ZLOOR,train
7047-YXDMZ,train
6218-KNUBD,train
9940-HPQPG,train
1763-WQFUK,train
8043-PNYSD,train
9447-YPTBX,train
6067-NGCEU,train
6896-SRVYQ,train
0224-HJAPT,train
1383-EZRWL,train
7593-XFKDI,train
7270-BDIOA,train
5311-IHLEI,train
5605-XNWEN,train
6447-GORXK,train
4576-CSAJH,train
9139-TWBAS,train
0397-GZBBC,train
6522-YRBXD,train
7272-QDCKA,train
5149-TGWDZ,train
6507-DTJZV,train
7730-CLDSV,train
3090-HAWSU,train
8580-AECUZ,train
3177-LASXD,train
8474-UMLNT,train
7923-IYJWY,train
8550-XSXUQ,train
2080-CAZNM,train
6169-PGNCD,train
8950-MTZNV,train
2207-OBZNX,train
6082-OQFBA,train
2348-KCJLT,train
2408-TZMJL,train
5206-HPJKM,train
3205-MXZRA,train
4682-BLBUC,train
1621-YNCJH,train
4847-QNOKA,train
5882-CMAZQ,train
7164-BPTUT,train
5115-GZDEL,train
0356-ERHVT,train
0319-QZTCO,train
4824-GUCBY,train
8164-OCKUJ,train
2830-LEWOA,train
8406-LNMHF,train
0596-BQCEQ,train
2439-QKJUL,train
2740-TVLFN,train
8224-DWCKX,train
5088-QZLRL,train
0635-WKOLD,train
4879-GZLFH,train
0042-RLHYP,train
5673-FSSMF,train
2371-KFUOG,train
8879-XUAHX,train
6248-TKCQV,train
1248-DYXUB,train
6791-YBNAK,train
4291-TPNFG,train
4188-PCPIG,train
8224-IVVPA,train
5729-KLZAR,train
7980-MHFLQ,train
9027-YFHQJ,train
4906-ZHGPK,train
1394-SUIUH,train
3096-JRDSO,train
7601-WFVZV,train
3376-BMGFE,train
6595-COKXZ,train
8185-UPYBR,train
6728-DKUCO,train
5515-AKOAJ,train
2475-MROZF,train
8679-JOEVF,train
2360-RDGRO,train
3714-NTNFO,train
0516-WJVXC,train
0617-FHSGK,train
6145-NNPNO,train
0730-BGQGF,train
0623-GDISB,train
8469-SNFFH,train
4254-QPEDE,train
1020-JPQOW,train
4801-JZAZL,train
3551-HUAZH,train
4177-JPDFU,train
3668-QPYBK,train
2931-XIQBR,train
9253-QXKBE,train
3638-VBZTA,train
7854-EDSSA,train
1784-EZDKJ,train
2925-MXLSX,train
6906-MPARY,train
6196-HBOBZ,train
8395-ETZKQ,train
5424-RLQLC,train
0093-XWZFY,train
5766-XQXMQ,train
4451-RWASJ,train
9558-IHEZX,train
9851-QXEEQ,train
4662-EKDPQ,train
1121-QSIVB,train
0867-LDTTC,train
1518-OMDIK,train
1406-PUQVY,train
6986-IXNDM,train
0519-DRGTI,train
7341-LXCAF,train
3999-QGRJH,train
2626-VEEWG,train
4077-HWUYD,train
8485-GJCDN,train
7136-IHZJA,train
1599-EAHXY,train
6128-DAFVY,train
5593-SUAOO,train
7169-YWAMK,train
1680-VDCWW,train
9746-YKGXB,train
4815-GBTCD,train
1984-FCOWB,train
4910-GMJOT,train
3279-DYZQM,train
8515-OCTJS,train
8329-IBCTI,train
8992-VONJD,train
2927-CVULT,train
9442-JTWDL,train
2876-GZYZC,train
6674-KVJHG,train
1934-MKPXS,train
7643-RCHXS,train
4860-IJUDE,train
7382-DFJTU,train
1771-OADNZ,train
2834-JRTUA,train
7410-OIEDU,train
3211-ILJTT,train
4176-RELJR,train
5649-ANRML,train
1840-BIUOG,train
9753-OYLBX,train
8623-TMRBY,train
3572-UOLYZ,train
3059-NGMXB,train
6979-TNDEU,train
6680-NENYN,train
1472-TNCWL,train
9053-JZFKV,train
3733-ZEECP,train
5208-HFSBT,train
0118-JPNOY,train
4522-XRWWI,train
4583-PARNH,train
2823-LKABH,train
3085-QUOZK,train
9593-CVZKR,train
3523-BRGUW,train
9522-BNTHX,train
4429-WYGFR,train
1025-FALIX,train
6982-UQZLY,train
7016-BPGEU,train
8687-BAFGU,train
2123-AGEEN,train
1195-OIYEJ,train
8167-GJLRN,train
6702-OHFWR,train
6212-ATMLK,train
3785-NRHYR,train
6278-FEPBZ,train
5552-ZNFSJ,train
6772-KSATR,train
9154-QDGTH,train
0848-SOMKO,train
3996-ZNWYK,train
0943-ZQPXH,train
0031-PVLZI,train
3027-ZTDHO,train
8149-RSOUN,train
7361-YPXFS,train
3014-WJKSM,train
9603-OAIHC,train
2408-WITXK,train
7963-SHNDT,train
4503-BDXBD,train
1627-AFWVJ,train
8738-JOKAR,train
2929-QNSRW,train
8069-YQQAJ,train
0439-IFYUN,train
1755-FZQEC,train
7274-CGTOD,train
6728-WYQBC,train
8651-ENBZX,train
1384-RCUXW,train
6260-ONULR,train
9778-OGKQZ,train
2282-YGNOR,train
1272-ILHFG,train
1297-VQDRP,train
3440-JPSCL,train
1845-CSBRZ,train
2192-OZITF,train
4718-WXBGI,train
2773-OVBPK,train
1960-UYCNN,train
7740-KKCXF,train
8639-NHQEI,train
2740-JFBOK,train
5847-MXBEO,train
1925-GMVBW,train
5419-JKZNQ,train
6693-FRIRW,train
0224-RLWWD,train
7029-IJEJK,train
4957-SREEC,train
4625-EWPTF,train
6901-GOGZG,train
1818-ESQMW,train
8922-NPKBJ,train
0595-ITUDF,train
0485-ZBSLN,train
7394-LWLYN,train
8756-RDDLT,train
0907-HQNTS,train
7693-QPEFS,train
3500-NSDOA,train
8966-SNIZF,train
2969-VAPYH,train
1785-BPHTP,train
3737-XBQDD,train
4741-WWJQZ,train
1032-MAELW,train
3259-QMXUN,train
4307-KWMXE,train
0023-HGHWL,train
0260-ZDLGK,train
5799-JRCZO,train
2351-RRBUE,train
5243-SAOTC,train
7799-LGRDP,train
6646-JPPHA,train
5562-BETPV,train
2013-SGDXK,train
7268-WNTCP,train
7820-ZYGNY,train
3347-YJZZE,train
5294-DMSFH,train
6243-OZGFH,train
3130-ICDUP,train
6496-JDSSB,train
1142-WACZW,train
5553-AOINX,train
8374-XGEJJ,train
2775-SEFEE,train
3982-DQLUS,train
8133-ANHHJ,train
6331-EWIEB,train
9885-AIBVB,train
2397-BRLOM,train
2904-GGUAZ,train
7941-RCJOW,train
9547-ITEFG,train
1583-IHQZE,train
2639-UGMAZ,train
1089-XZWHH,train
1080-BWSYE,train
4659-NZRUF,train
4057-FKCZK,train
6576-FBXOJ,train
9696-RMYBA,train
6897-RWMUB,train
8707-RMEZH,train
6655-LHBYW,train
6813-GZQCG,train
4182-BGSIQ,train
3104-OWCGK,train
6298-QDFNH,train
2373-NTKOD,train
8118-LSUEL,train
9194-GFVOI,train
1571-SAVHK,train
8544-GOQSH,train
8690-ZVLCL,train
1219-NNDDO,train
6161-UUUTA,train
3692-JHONH,train
0585-EGDDA,train
5440-FLBQG,train
5183-SNMJQ,train
0278-YXOOG,train
5310-NOOVA,train
4060-LDNLU,train
0394-YONDK,train
4236-XPXAV,train
0112-QAWRZ,train
4883-KCPZJ,train
1078-TDCRN,train
4680-KUTAJ,train
4986-MXSFP,train
3536-IQCTX,train
2982-VPSGI,train
8048-DSDFQ,train
5522-JBWMO,train
4404-HIBDJ,train
0739-UUAJR,train
9788-HNGUT,train
9993-LHIEB,train
4911-BANWH,train
3627-FCRDW,train
0402-CQAJN,train
0829-XXPLX,train
1325-USMEC,train
2137-DQMEV,train
9681-KYGYB,train
8819-WFGGJ,train
7026-YMSBE,train
5203-XEHAX,train
8337-UPOAQ,train
0547-HURJB,train
0471-LVHGK,train
5666-CYCYZ,train
4550-EVXNY,train
6518-KZXCB,train
9200-NLNPD,train
9124-LHCJQ,train
4232-JGKIY,train
3865-YIOTT,train
6870-ZWMNX,train
5915-ANOEI,train
3569-VLDHH,train
3164-AALRN,train
4020-KIUDI,train
3669-LVWZB,train
1915-IOFGU,train
2889-FPWRM,train
8109-YUOHE,train
5624-BQSSA,train
6885-PKOAM,train
1334-PDUKM,train
2982-IHMFT,train
9777-WJJPR,train
7426-GSWPO,train
9541-PWTWO,train
7994-XIRTR,train
3198-VELRD,train
0098-BOWSO,train
6458-CYIDZ,train
5003-XZWWO,train
5960-WPXQM,train
9626-WEQRM,train
0003-MKNFE,train
1053-MXTTK,train
6691-CCIHA,train
0562-HKHML,train
8708-XPXHZ,train
7321-VGNKU,train
9488-HGMJH,train
5183-KLYEM,train
7240-ETPTR,train
4566-GOLUK,train
8144-DGHXP,train
0114-PEGZZ,train
1356-MKYSK,train
3621-CHYVB,train
4378-BZYFP,train
1099-GODLO,train
6217-KDYWC,train
3744-ZRRDZ,train
2460-FPSYH,train
4742-DRORA,train
2372-HWUHI,train
6410-LEFEN,train
1323-OOEPC,train
5119-KEPFY,train
5168-MQQCA,train
0929-HYQEW,train
3807-XHCJH,train
8023-QHAIO,train
9494-BDNNC,train
2883-ILGWO,train
2957-JIRMN,train
2519-FAKOD,train
8624-GIOUT,train
3106-ULWFW,train
9786-YWNHU,train
3005-TYFRD,train
5153-LXKDT,train
6419-ZTTLE,train
4973-MGTON,train
6139-ZZRBQ,train
4465-VDKIQ,train
3462-BJQQA,train
6235-VDHOM,train
4193-ORFCL,train
8659-IOOPU,train
6993-OHLXR,train
2085-BOJKI,train
4282-ACRXS,train
2749-CTKAJ,train
2320-YKQBO,train
6253-GNHWH,train
5712-AHQNN,train
4987-GQWPO,train
4633-MKHYU,train
7508-MYBOG,train
2234-EOFPT,train
8751-EDEKA,train
4816-LXZYW,train
3938-YFPXD,train
1228-FZFRV,train
3256-EZDBI,train
9514-JDSKI,train
4952-YSOGZ,train
8095-WANWK,train
4767-HZZHQ,train
1247-QBVSH,train
1658-BYGOY,train
1998-VHJHK,train
0875-CABNR,train
9365-SRSZE,train
2153-MREFK,train
0231-LXVAP,train
9732-EQMWY,train
3845-FXCYS,train
2240-HSJQD,train
2207-NHRJK,train
1374-DMZUI,train
6400-BWQKW,train
5802-ADBRC,train
4854-SSLTN,train
7841-TZDMQ,train
2195-ZRVAX,train
2056-EVGZL,train
5730-RIITO,train
0820-FNRNX,train
8062-YBDOE,train
0011-IGKFF,train
7569-NMZYQ,train
0347-UBKUZ,train
6754-WKSHP,train
2436-QBZFP,train
9432-RUVSL,train
2799-ARNLO,train
1635-HDGFT,train
3482-ABPKK,train
7054-DMVAS,train
3509-GWQGF,train
5986-WWXDV,train
6506-EYCNH,train
0650-BWOZN,train
7422-WNBTY,train
7156-MXBJE,train
8722-PRFDV,train
1963-SVUCV,train
8868-WOZGU,train
3370-HXOPH,train
3796-ENZGF,train
8775-CEBBJ,train
1135-HIORI,train
5944-UGLLK,train
5529-GIBVH,train
7217-JYHOQ,train
5515-IDEJJ,train
6141-OOXUQ,train
7065-YUNRY,train
8685-WHQPW,train
7774-OJSXI,train
7560-QRBXH,train
0654-PQKDW,train
4439-JMPMT,train
1360-RCYRT,train
9644-KVCNC,train
2908-WGAXL,train
0772-GYEQQ,train
7644-OMVMY,train
6143-JQKEA,train
8387-MOJJT,train
9600-NAXZN,train
6907-FLBER,train
4895-TMWIR,train
8207-DMRVL,train
4194-FJARJ,train
5095-ETBRJ,train
0843-WTBXE,train
2476-YGEFM,train
9068-FHQHD,train
6015-VVHHE,train
4566-NECEV,train
0565-JUPYD,train
8695-WDYEA,train
6308-CQRBU,train
3594-BDSOA,train
6490-FGZAT,train
9692-TUSXH,test
2005-DWQZJ,test
6683-VLCTZ,test
5495-GPSRW,test
1106-HRLKZ,test
8024-XNAFQ,test
1023-BQXZE,test
4903-UYAVB,test
2223-KAGMX,test
7729-XBTWX,test
0516-UXRMT,test
4983-CCWMC,test
0733-VUNUW,test
0233-FTHAV,test
9048-JVYVF,test
3858-VOBET,test
5334-AFQJB,test
8780-RSYYU,test
5889-JTMUL,test
5893-KCLGT,test
7816-VGHTO,test
0404-SWRVG,test
4464-JCOLN,test
9351-HXDMR,test
5302-BDJNT,test
2632-TACXW,test
0625-AFOHS,test
4884-ZTHVF,test
8086-OVPWV,test
0748-RDGGM,test
2272-WUSPA,test
0056-EPFBG,test
6317-YPKDH,test
1925-LFCZZ,test
6075-QMNRR,test
1845-ZLLIG,test
2773-MADBQ,test
9274-UARKJ,test
3923-CSIHK,test
9717-IOAAF,test
7013-PSXHK,test
6080-LNESI,test
0870-VEMYL,test
6372-RFVNS,test
8003-EWNDZ,test
9979-RGMZT,test
1226-IENZN,test
3757-NJYBX,test
6486-LHTMA,test
6893-ODYYE,test
2878-DHMIN,test
2673-ZALNP,test
1100-DDVRV,test
0422-UXFAP,test
8361-LTMKD,test
7892-QVYKW,test
8621-MNIHH,test
8587-XYZSF,test
6418-HNFED,test
9108-EQPNQ,test
3027-YNWZU,test
4927-WWOOZ,test
8711-LOBKY,test
6048-QBXKL,test
3392-EHMNK,test
0707-HOVVN,test
7205-BAIAD,test
5213-TWWJU,test
2055-PDADH,test
7748-UMTRK,test
9278-VZKCD,test
4737-HOBAX,test
1622-HSHSF,test
7560-QJAVJ,test
3812-LRZIR,test
9822-BIIGN,test
3422-WJOYD,test
6034-YMTOB,test
1335-MXCSE,test
6258-PVZWJ,test
9838-BFCQT,test
2257-BOVXD,test
9330-DHBFL,test
4627-MIHJH,test
0463-WZZKO,test
1179-INLAT,test
5353-WILCI,test
5845-BZZIB,test
9357-UJRUN,test
4742-TXUEX,test
6845-RGTYS,test
7636-PEPNS,test
5766-ZJYBB,test
4024-CSNBY,test
2159-TURXX,test
8840-DQLGN,test
6497-TILVL,test
9117-SHLZX,test
4412-YLTKF,test
9840-DVNDC,test
4830-FAXFM,test
1555-HAPSU,test
2649-HWLYB,test
8566-YPRGL,test
1820-TQVEV,test
8707-HOEDG,test
1261-FWTTE,test
9722-UJOJR,test
2926-JEJJC,test
8573-JGCZW,test
7426-WEIJX,test
0463-ZSDNT,test
3374-LXDEV,test
5338-YHWYT,test
1482-OXZSY,test
3190-XFANI,test
1955-IBMMB,test
6627-CFOSN,test
1401-FTHFQ,test
8457-XIGKN,test
6685-GBWJZ,test
3587-PMCOY,test
9866-QEVEE,test
8749-CLJXC,test
0328-GRPMV,test
7623-TRNQN,test
7216-KAOID,test
3148-BLQJT,test
4712-AUQZO,test
5868-YTYKS,test
1136-XGEQU,test
